Date,Hour,Temp
1/9/2020,18,6.37
1/9/2020,19,6.9
1/9/2020,20,6.08
1/9/2020,21,5.99
1/9/2020,22,5.9
1/9/2020,23,4.57
1/10/2020,0,3.81
1/10/2020,1,6.1
1/10/2020,2,4.34
1/10/2020,3,3.95
1/10/2020,4,4.9
1/10/2020,5,4.43
1/10/2020,6,4.12
1/10/2020,7,11.1
1/10/2020,8,8.57
1/10/2020,9,10.58
1/10/2020,10,12.4
1/10/2020,11,12.51
1/10/2020,12,12.66
1/10/2020,13,10.9
1/10/2020,14,12.41
1/10/2020,15,11.77
1/10/2020,16,6.5
1/10/2020,17,8.47
1/10/2020,18,7.97
1/10/2020,19,4.6
1/10/2020,20,7.5
1/10/2020,21,6.78
1/10/2020,22,4.2
1/10/2020,23,5.99
1/11/2020,0,5.9
1/11/2020,1,3.1
1/11/2020,2,5.7
1/11/2020,3,4.83
1/11/2020,4,3.2
1/11/2020,5,5.06
1/11/2020,6,4.86
1/11/2020,7,11.7
1/11/2020,8,10.24
1/11/2020,9,11.27
1/11/2020,10,14.4
1/11/2020,11,13.21
1/11/2020,12,13.63
1/11/2020,13,12.8
1/11/2020,14,12.83
1/11/2020,15,12.25
1/11/2020,16,7.9
1/11/2020,17,9.52
1/11/2020,18,8.71
1/11/2020,19,5.7
1/11/2020,20,8.06
1/11/2020,21,7.82
1/11/2020,22,5.5
1/11/2020,23,7.33
1/12/2020,0,7.32
1/12/2020,1,6.9
1/12/2020,2,7.32
1/12/2020,3,7.32
1/12/2020,4,4.6
1/12/2020,5,7.32
1/12/2020,6,7.32
1/12/2020,7,12.1
1/12/2020,8,7.32
1/12/2020,9,7.32
1/12/2020,10,13.9
1/12/2020,11,7.32
1/12/2020,12,7.32
1/12/2020,13,11.3
1/12/2020,14,7.32
1/12/2020,15,7.32
1/12/2020,16,10.1
1/12/2020,17,11.1
1/12/2020,18,11.1
1/12/2020,19,9.7
1/12/2020,20,11.1
1/12/2020,21,11.1
1/12/2020,22,10
1/12/2020,23,11.1
1/13/2020,0,11.1
1/13/2020,1,9.9
1/13/2020,2,11.1
1/13/2020,3,11.1
1/13/2020,4,9.2
1/13/2020,5,11.1
1/13/2020,6,11.1
1/13/2020,7,12.2
1/13/2020,8,11.1
1/13/2020,9,11.54
1/13/2020,10,13
1/13/2020,11,12.43
1/13/2020,12,12.47
1/13/2020,13,11.6
1/13/2020,14,11.73
1/13/2020,15,11.61
1/13/2020,16,8.2
1/13/2020,17,9.75
1/13/2020,18,9.38
1/13/2020,19,7.6
1/13/2020,20,8.6
1/13/2020,21,8.02
1/13/2020,22,6.5
1/13/2020,23,6.74
1/14/2020,0,6.57
1/14/2020,1,5
1/14/2020,2,5.8
1/14/2020,3,6.13
1/14/2020,4,4.1
1/14/2020,5,5.95
1/14/2020,6,5.38
1/14/2020,7,12
1/14/2020,8,8.97
1/14/2020,9,11.33
1/14/2020,10,15.3
1/14/2020,11,13.15
1/14/2020,12,13.65
1/14/2020,13,11.2
1/14/2020,14,12.99
1/14/2020,15,12.52
1/14/2020,16,8.8
1/14/2020,17,9.96
1/14/2020,18,9.1
1/14/2020,19,6.9
1/14/2020,20,8.37
1/14/2020,21,7.9
1/14/2020,22,7
1/14/2020,23,7.2
1/15/2020,0,7.28
1/15/2020,1,10.4
1/15/2020,2,7.46
1/15/2020,3,7.73
1/15/2020,4,9.9
1/15/2020,5,8.65
1/15/2020,6,8.66
1/15/2020,7,12.1
1/15/2020,8,10
1/15/2020,9,10.74
1/15/2020,10,13.7
1/15/2020,11,11.76
1/15/2020,12,11.94
1/15/2020,13,11.5
1/15/2020,14,11.52
1/15/2020,15,11.03
1/15/2020,16,10.2
1/15/2020,17,9.88
1/15/2020,18,9.88
1/15/2020,19,10
1/15/2020,20,9.88
1/15/2020,21,9.88
1/15/2020,22,9.7
1/15/2020,23,9.88
1/16/2020,0,9.88
1/16/2020,1,9.5
1/16/2020,2,9.88
1/16/2020,3,12.24
1/16/2020,4,9.4
1/16/2020,5,12.24
1/16/2020,6,12.24
1/16/2020,7,11.2
1/16/2020,8,12.24
1/16/2020,9,12.24
1/16/2020,10,11.7
1/16/2020,11,12.24
1/16/2020,12,12.24
1/16/2020,13,11.3
1/16/2020,14,12.24
1/16/2020,15,12.24
1/16/2020,16,9.9
1/16/2020,17,12.24
1/16/2020,18,12.24
1/16/2020,19,9.7
1/16/2020,20,12.24
1/16/2020,21,12.24
1/16/2020,22,10
1/16/2020,23,9.48
1/17/2020,0,9.48
1/17/2020,1,9.7
1/17/2020,2,9.48
1/17/2020,3,9.48
1/17/2020,4,9.4
1/17/2020,5,9.48
1/17/2020,6,9.48
1/17/2020,7,9.4
1/17/2020,8,9.48
1/17/2020,9,9.48
1/17/2020,10,11
1/17/2020,11,9.85
1/17/2020,12,9.94
1/17/2020,13,8.7
1/17/2020,14,9.54
1/17/2020,15,9.17
1/17/2020,16,7.5
1/17/2020,17,8.08
1/17/2020,18,7.95
1/17/2020,19,8.3
1/17/2020,20,7.62
1/17/2020,21,7.53
1/17/2020,22,9
1/17/2020,23,7.76
1/18/2020,0,7.89
1/18/2020,1,8.8
1/18/2020,2,7.87
1/18/2020,3,7.58
1/18/2020,4,8.3
1/18/2020,5,7.25
1/18/2020,6,7.36
1/18/2020,7,9.4
1/18/2020,8,8.01
1/18/2020,9,8.14
1/18/2020,10,9.8
1/18/2020,11,8.71
1/18/2020,12,8.87
1/18/2020,13,8.9
1/18/2020,14,8.65
1/18/2020,15,8.63
1/18/2020,16,8.8
1/18/2020,17,8.27
1/18/2020,18,8.03
1/18/2020,19,8.6
1/18/2020,20,8.16
1/18/2020,21,8.04
1/18/2020,22,8.3
1/18/2020,23,7.89
1/19/2020,0,7.82
1/19/2020,1,7.1
1/19/2020,2,6.97
1/19/2020,3,6.58
1/19/2020,4,7.6
1/19/2020,5,6.52
1/19/2020,6,6.6
1/19/2020,7,9.7
1/19/2020,8,8.1
1/19/2020,9,8.75
1/19/2020,10,9.8
1/19/2020,11,9.25
1/19/2020,12,8.65
1/19/2020,13,8.6
1/19/2020,14,8.08
1/19/2020,15,8.02
1/19/2020,16,7.8
1/19/2020,17,7.1
1/19/2020,18,7.02
1/19/2020,19,7.5
1/19/2020,20,6.88
1/19/2020,21,7.06
1/19/2020,22,7.2
1/19/2020,23,7.03
1/20/2020,0,7.01
1/20/2020,1,7.7
1/20/2020,2,6.78
1/20/2020,3,6.79
1/20/2020,4,7.6
1/20/2020,5,6.55
1/20/2020,6,6.7
1/20/2020,7,8.7
1/20/2020,8,7.52
1/20/2020,9,7.99
1/20/2020,10,8.9
1/20/2020,11,8.35
1/20/2020,12,8.63
1/20/2020,13,8
1/20/2020,14,7.75
1/20/2020,15,7.34
1/20/2020,16,7.9
1/20/2020,17,6.67
1/20/2020,18,6.85
1/20/2020,19,7.4
1/20/2020,20,6.96
1/20/2020,21,7.19
1/20/2020,22,8.6
1/20/2020,23,7.07
1/21/2020,0,7.09
1/21/2020,1,7.9
1/21/2020,2,6.87
1/21/2020,3,6.85
1/21/2020,4,6.6
1/21/2020,5,6.38
1/21/2020,6,6.07
1/21/2020,7,8.3
1/21/2020,8,6.92
1/21/2020,9,7.37
1/21/2020,10,9.9
1/21/2020,11,8.05
1/21/2020,12,8.05
1/21/2020,13,8.3
1/21/2020,14,8.18
1/21/2020,15,8.1
1/21/2020,16,6.3
1/21/2020,17,6.1
1/21/2020,18,5.66
1/21/2020,19,5.8
1/21/2020,20,4.78
1/21/2020,21,4.36
1/21/2020,22,3.8
1/21/2020,23,4.51
1/22/2020,0,4.24
1/22/2020,1,3.9
1/22/2020,2,3.98
1/22/2020,3,4.14
1/22/2020,4,4.6
1/22/2020,5,4.01
1/22/2020,6,4.23
1/22/2020,7,10.6
1/22/2020,8,8.23
1/22/2020,9,10.33
1/22/2020,10,12.2
1/22/2020,11,12.17
1/22/2020,12,13.23
1/22/2020,13,11
1/22/2020,14,13.18
1/22/2020,15,12.29
1/22/2020,16,6.1
1/22/2020,17,8.81
1/22/2020,18,7.62
1/22/2020,19,5.4
1/22/2020,20,7.08
1/22/2020,21,6.42
1/22/2020,22,4.5
1/22/2020,23,5.41
1/23/2020,0,5.42
1/23/2020,1,5.3
1/23/2020,2,4.75
1/23/2020,3,4.9
1/23/2020,4,2.2
1/23/2020,5,4.38
1/23/2020,6,3.58
1/23/2020,7,12.8
1/23/2020,8,9.68
1/23/2020,9,12.16
1/23/2020,10,13.7
1/23/2020,11,14.56
1/23/2020,12,13.98
1/23/2020,13,10.5
1/23/2020,14,11.45
1/23/2020,15,10.36
1/23/2020,16,9.2
1/23/2020,17,8.49
1/23/2020,18,8.15
1/23/2020,19,9.5
1/23/2020,20,7.73
1/23/2020,21,7.23
1/23/2020,22,8.7
1/23/2020,23,6.94
1/24/2020,0,7.07
1/24/2020,1,7.5
1/24/2020,2,6.24
1/24/2020,3,5.56
1/24/2020,4,6.4
1/24/2020,5,4.64
1/24/2020,6,4.48
1/24/2020,7,10.1
1/24/2020,8,8.26
1/24/2020,9,9.56
1/24/2020,10,11.4
1/24/2020,11,10.98
1/24/2020,12,11.3
1/24/2020,13,9.9
1/24/2020,14,10.69
1/24/2020,15,10.2
1/24/2020,16,5.3
1/24/2020,17,7.61
1/24/2020,18,6.81
1/24/2020,19,3.6
1/24/2020,20,5.6
1/24/2020,21,5.15
1/24/2020,22,3.2
1/24/2020,23,4.73
1/25/2020,0,4.04
1/25/2020,1,2.4
1/25/2020,2,4.3
1/25/2020,3,4.21
1/25/2020,4,2.7
1/25/2020,5,4.09
1/25/2020,6,4.35
1/25/2020,7,12.9
1/25/2020,8,9.28
1/25/2020,9,11.15
1/25/2020,10,14.3
1/25/2020,11,12.98
1/25/2020,12,13.45
1/25/2020,13,12.7
1/25/2020,14,13.53
1/25/2020,15,12.66
1/25/2020,16,10.2
1/25/2020,17,10.98
1/25/2020,18,10.6
1/25/2020,19,8.4
1/25/2020,20,9.58
1/25/2020,21,9.66
1/25/2020,22,8.1
1/25/2020,23,9.25
1/26/2020,0,8.82
1/26/2020,1,7.1
1/26/2020,2,8.68
1/26/2020,3,8.59
1/26/2020,4,6.8
1/26/2020,5,8.38
1/26/2020,6,8.14
1/26/2020,7,13.6
1/26/2020,8,12.13
1/26/2020,9,12.56
1/26/2020,10,14.4
1/26/2020,11,13.64
1/26/2020,12,13.71
1/26/2020,13,13.6
1/26/2020,14,13.58
1/26/2020,15,12.96
1/26/2020,16,12.2
1/26/2020,17,12.17
1/26/2020,18,11.86
1/26/2020,19,11.2
1/26/2020,20,11.38
1/26/2020,21,11.07
1/26/2020,22,10.7
1/26/2020,23,10.9
1/27/2020,0,10.7
1/27/2020,1,12.9
1/27/2020,2,10.86
1/27/2020,3,11.23
1/27/2020,4,12.4
1/27/2020,5,10.74
1/27/2020,6,10.85
1/27/2020,7,15.5
1/27/2020,8,13.73
1/27/2020,9,14.67
1/27/2020,10,15.4
1/27/2020,11,14.12
1/27/2020,12,13.47
1/27/2020,13,11.4
1/27/2020,14,11.9
1/27/2020,15,11.91
1/27/2020,16,12
1/27/2020,17,11.67
1/27/2020,18,11.26
1/27/2020,19,12
1/27/2020,20,10.39
1/27/2020,21,10.05
1/27/2020,22,9.6
1/27/2020,23,9.55
1/28/2020,0,9.28
1/28/2020,1,10.2
1/28/2020,2,8.96
1/28/2020,3,8.96
1/28/2020,4,7.9
1/28/2020,5,13.29
1/28/2020,6,13.29
1/28/2020,7,14.8
1/28/2020,8,13.29
1/28/2020,9,13.29
1/28/2020,10,17
1/28/2020,11,15.25
1/28/2020,12,15.72
1/28/2020,13,16
1/28/2020,14,15.9
1/28/2020,15,15.37
1/28/2020,16,13.9
1/28/2020,17,12.84
1/28/2020,18,12.5
1/28/2020,19,11.8
1/28/2020,20,11.75
1/28/2020,21,11.27
1/28/2020,22,11.3
1/28/2020,23,10.81
1/29/2020,0,10.46
1/29/2020,1,10.6
1/29/2020,2,10.51
1/29/2020,3,10.41
1/29/2020,4,11.3
1/29/2020,5,10.14
1/29/2020,6,10.28
1/29/2020,7,16.2
1/29/2020,8,13.2
1/29/2020,9,14.19
1/29/2020,10,17.7
1/29/2020,11,16.72
1/29/2020,12,17
1/29/2020,13,16.8
1/29/2020,14,17.02
1/29/2020,15,16.44
1/29/2020,16,13.6
1/29/2020,17,14.38
1/29/2020,18,13.89
1/29/2020,19,13
1/29/2020,20,13.31
1/29/2020,21,12.99
1/29/2020,22,14.4
1/29/2020,23,13.37
1/30/2020,0,12.73
1/30/2020,1,13.4
1/30/2020,2,12.37
1/30/2020,3,12.1
1/30/2020,4,14.4
1/30/2020,5,12.5
1/30/2020,6,12.28
1/30/2020,7,14.8
1/30/2020,8,14.16
1/30/2020,9,15.06
1/30/2020,10,17.1
1/30/2020,11,16.23
1/30/2020,12,16.17
1/30/2020,13,13.8
1/30/2020,14,16.08
1/30/2020,15,14.96
1/30/2020,16,11.3
1/30/2020,17,11.66
1/30/2020,18,11.25
1/30/2020,19,11.6
1/30/2020,20,10.56
1/30/2020,21,10.88
1/30/2020,22,9
1/30/2020,23,9.14
1/31/2020,0,8.63
1/31/2020,1,5.2
1/31/2020,2,7.84
1/31/2020,3,6.72
1/31/2020,4,4
1/31/2020,5,5.93
1/31/2020,6,5.84
1/31/2020,7,13.1
1/31/2020,8,10.52
1/31/2020,9,12.05
1/31/2020,10,14.8
1/31/2020,11,13.82
1/31/2020,12,14.34
1/31/2020,13,13.9
1/31/2020,14,14.7
1/31/2020,15,14.29
1/31/2020,16,12.9
1/31/2020,17,12.24
1/31/2020,18,12.26
1/31/2020,19,11.6
1/31/2020,20,11.78
1/31/2020,21,11.58
1/31/2020,22,10.2
1/31/2020,22,10.2
1/31/2020,23,10.68
2/1/2020,0,10.14
2/1/2020,1,9.1
2/1/2020,2,9.31
2/1/2020,3,9.53
2/1/2020,4,7.1
2/1/2020,5,8.35
2/1/2020,6,8.41
2/1/2020,7,15.2
2/1/2020,8,13.39
2/1/2020,9,14.99
2/1/2020,10,18.8
2/1/2020,11,17.32
2/1/2020,12,17.58
2/1/2020,13,16.8
2/1/2020,14,17.11
2/1/2020,15,16.25
2/1/2020,16,12
2/1/2020,17,12.96
2/1/2020,18,12.03
2/1/2020,19,9.8
2/1/2020,20,10.77
2/1/2020,21,10.5
2/1/2020,22,10.7
2/1/2020,23,9.89
2/2/2020,0,9.98
2/2/2020,1,8.3
2/2/2020,2,9.38
2/2/2020,3,8.61
2/2/2020,4,8
2/2/2020,5,8.36
2/2/2020,6,8.95
2/2/2020,7,16
2/2/2020,8,13.24
2/2/2020,9,14.51
2/2/2020,10,17.9
2/2/2020,11,16.37
2/2/2020,12,16.56
2/2/2020,13,15.9
2/2/2020,14,15.97
2/2/2020,15,15.49
2/2/2020,16,12.2
2/2/2020,17,13.21
2/2/2020,18,12.56
2/2/2020,19,11
2/2/2020,20,11.48
2/2/2020,21,10.91
2/2/2020,22,9.5
2/2/2020,23,10.25
2/3/2020,0,9.73
2/3/2020,1,8.9
2/3/2020,2,9.57
2/3/2020,3,9.19
2/3/2020,4,8.3
2/3/2020,5,8.76
2/3/2020,6,9.04
2/3/2020,7,15.7
2/3/2020,8,13.26
2/3/2020,9,14.68
2/3/2020,10,17.3
2/3/2020,11,16.37
2/3/2020,12,16.84
2/3/2020,13,17
2/3/2020,14,16.63
2/3/2020,15,16.17
2/3/2020,16,14.5
2/3/2020,17,14.34
2/3/2020,18,14.1
2/3/2020,19,13.5
2/3/2020,20,13.19
2/3/2020,21,12.47
2/3/2020,22,13.3
2/3/2020,23,11.47
2/4/2020,0,11.55
2/4/2020,1,9.9
2/4/2020,2,11.31
2/4/2020,3,11.03
2/4/2020,4,8.7
2/4/2020,5,10.25
2/4/2020,6,10.27
2/4/2020,7,16.6
2/4/2020,8,14.36
2/4/2020,9,15.83
2/4/2020,10,18
2/4/2020,11,17.26
2/4/2020,12,17.26
2/4/2020,13,15
2/4/2020,14,16.26
2/4/2020,15,15.61
2/4/2020,16,13.5
2/4/2020,17,13.79
2/4/2020,18,13.36
2/4/2020,19,12.8
2/4/2020,20,13.65
2/4/2020,21,13.19
2/4/2020,22,13.7
2/4/2020,23,12.52
2/5/2020,0,12.48
2/5/2020,1,14.1
2/5/2020,2,12.54
2/5/2020,3,13.09
2/5/2020,4,14.7
2/5/2020,5,13.57
2/5/2020,6,13.56
2/5/2020,7,10.4
2/5/2020,8,14.39
2/5/2020,9,11.32
2/5/2020,10,15.6
2/5/2020,11,14.05
2/5/2020,12,13.72
2/5/2020,13,13.4
2/5/2020,14,12.22
2/5/2020,15,10.44
2/5/2020,16,8.8
2/5/2020,17,7.36
2/5/2020,18,7.23
2/5/2020,19,6.7
2/5/2020,20,7.29
2/5/2020,21,6.53
2/5/2020,22,4.6
2/5/2020,23,5.8
2/6/2020,0,5.27
2/6/2020,1,4.79
2/6/2020,2,4.71
2/6/2020,3,4.76
2/6/2020,4,4.7
2/6/2020,5,5.19
2/6/2020,6,5.61
2/6/2020,7,6.9
2/6/2020,8,6.45
2/6/2020,9,4.82
2/6/2020,10,5.1
2/6/2020,11,5.2
2/6/2020,12,5.38
2/6/2020,13,6.3
2/6/2020,14,5.56
2/6/2020,15,5.31
2/6/2020,16,4.6
2/6/2020,17,4.79
2/6/2020,18,4.78
2/6/2020,19,4.6
2/6/2020,20,4.67
2/6/2020,21,4.07
2/6/2020,22,3.5
2/6/2020,23,3.93
2/7/2020,0,3.94
2/7/2020,1,3.8
2/7/2020,2,3.32
2/7/2020,3,3.41
2/7/2020,4,4.4
2/7/2020,5,3.18
2/7/2020,6,3.26
2/7/2020,7,6.4
2/7/2020,8,4.88
2/7/2020,9,5.56
2/7/2020,10,7.7
2/7/2020,11,7.39
2/7/2020,12,7.64
2/7/2020,13,7.8
2/7/2020,14,7.91
2/7/2020,15,7.36
2/7/2020,16,7.1
2/7/2020,17,6.21
2/7/2020,18,6.15
2/7/2020,19,6
2/7/2020,20,5.28
2/7/2020,21,5.13
2/7/2020,22,5.8
2/7/2020,23,5.39
2/8/2020,0,5.17
2/8/2020,1,6.7
2/8/2020,2,4.92
2/8/2020,3,5.42
2/8/2020,4,7.2
2/8/2020,5,5.8
2/8/2020,6,5.84
2/8/2020,7,5.7
2/8/2020,8,5.84
2/8/2020,9,5.84
2/8/2020,10,6.3
2/8/2020,11,6.3
2/8/2020,12,6.3
2/8/2020,13,6.4
2/8/2020,14,6.32
2/8/2020,15,6.12
2/8/2020,16,3.5
2/8/2020,17,4.63
2/8/2020,18,4.05
2/8/2020,19,2
2/8/2020,20,3.37
2/8/2020,21,3.07
2/8/2020,22,0.9
2/8/2020,23,2.37
2/9/2020,0,2.14
2/9/2020,1,1.1
2/9/2020,2,2.1
2/9/2020,3,1.85
2/9/2020,4,-0.1
2/9/2020,5,2.21
2/9/2020,6,2.26
2/9/2020,7,9.4
2/9/2020,8,6.34
2/9/2020,9,8.33
2/9/2020,10,10.5
2/9/2020,11,10.4
2/9/2020,12,10.54
2/9/2020,13,10.3
2/9/2020,14,10.97
2/9/2020,15,10.46
2/9/2020,16,6
2/9/2020,17,7.78
2/9/2020,18,7.31
2/9/2020,19,4.8
2/9/2020,20,6.35
2/9/2020,21,6.1
2/9/2020,22,3.5
2/9/2020,23,5.6
2/10/2020,0,5.24
2/10/2020,1,4.7
2/10/2020,2,4.76
2/10/2020,3,4.81
2/10/2020,4,3.6
2/10/2020,5,4.19
2/10/2020,6,4.56
2/10/2020,7,13.1
2/10/2020,8,9.9
2/10/2020,9,11.7
2/10/2020,10,16.1
2/10/2020,11,14.36
2/10/2020,12,14.86
2/10/2020,13,15.4
2/10/2020,14,15.22
2/10/2020,15,14.62
2/10/2020,16,11.8
2/10/2020,17,12.48
2/10/2020,18,12.38
2/10/2020,19,12.4
2/10/2020,20,11.93
2/10/2020,21,11.68
2/10/2020,22,12.9
2/10/2020,23,11.39
2/11/2020,0,11.1
2/11/2020,1,12.1
2/11/2020,2,10.66
2/11/2020,3,10.46
2/11/2020,4,11
2/11/2020,5,9.9
2/11/2020,6,10
2/11/2020,7,17.2
2/11/2020,8,14.39
2/11/2020,9,15.81
2/11/2020,10,18.4
2/11/2020,11,17.24
2/11/2020,12,17.49
2/11/2020,13,15
2/11/2020,14,16.63
2/11/2020,15,15.72
2/11/2020,16,15.4
2/11/2020,17,14.65
2/11/2020,18,14.26
2/11/2020,19,13.8
2/11/2020,20,14.28
2/11/2020,21,13.83
2/11/2020,22,14.5
2/11/2020,23,12.38
2/12/2020,0,12.17
2/12/2020,1,12.6
2/12/2020,2,11.85
2/12/2020,3,11.73
2/12/2020,4,11.6
2/12/2020,5,10.92
2/12/2020,6,11.13
2/12/2020,7,17.1
2/12/2020,8,15.38
2/12/2020,9,17.05
2/12/2020,10,19.4
2/12/2020,11,19
2/12/2020,12,19.53
2/12/2020,13,15.7
2/12/2020,14,18.08
2/12/2020,15,17.27
2/12/2020,16,12.7
2/12/2020,17,14.48
2/12/2020,18,13.45
2/12/2020,19,11.3
2/12/2020,20,12.22
2/12/2020,21,11.86
2/12/2020,22,11.2
2/12/2020,23,11.81
2/13/2020,0,11.47
2/13/2020,1,11.9
2/13/2020,2,10.91
2/13/2020,3,10.97
2/13/2020,4,11.9
2/13/2020,5,10.72
2/13/2020,6,10.51
2/13/2020,7,14.4
2/13/2020,8,12.97
2/13/2020,9,14.31
2/13/2020,10,14.9
2/13/2020,11,14.34
2/13/2020,12,15.45
2/13/2020,13,13.8
2/13/2020,14,15.33
2/13/2020,15,14.77
2/13/2020,16,10.7
2/13/2020,17,11.88
2/13/2020,18,11.17
2/13/2020,19,7.4
2/13/2020,20,10.39
2/13/2020,21,9.89
2/13/2020,22,7.4
2/13/2020,23,9.05
2/14/2020,0,9.16
2/14/2020,1,8
2/14/2020,2,8.99
2/14/2020,3,9.01
2/14/2020,4,8.2
2/14/2020,5,9.27
2/14/2020,6,9.11
2/14/2020,7,12.5
2/14/2020,8,11.44
2/14/2020,9,12.44
2/14/2020,10,14.4
2/14/2020,11,13.63
2/14/2020,12,13.68
2/14/2020,13,14.1
2/14/2020,14,13.65
2/14/2020,15,13.46
2/14/2020,16,12.5
2/14/2020,17,12.81
2/14/2020,18,12.41
2/14/2020,19,11.8
2/14/2020,20,12.25
2/14/2020,21,12.54
2/14/2020,22,12.2
2/14/2020,23,12.53
2/15/2020,0,12.63
2/15/2020,1,9.9
2/15/2020,2,11.15
2/15/2020,3,11.17
2/15/2020,4,11.7
2/15/2020,5,11.03
2/15/2020,6,11.03
2/15/2020,7,12.7
2/15/2020,8,11.03
2/15/2020,9,11.03
2/15/2020,10,11.4
2/15/2020,11,11.03
2/15/2020,12,11.03
2/15/2020,13,11.9
2/15/2020,14,11.03
2/15/2020,15,11.03
2/15/2020,16,11.3
2/15/2020,17,11.03
2/15/2020,18,11.03
2/15/2020,19,11.3
2/15/2020,20,11.03
2/15/2020,21,11.03
2/15/2020,22,10.7
2/15/2020,23,11.03
2/16/2020,0,11.03
2/16/2020,1,10
2/16/2020,2,11.03
2/16/2020,3,11.03
2/16/2020,4,9.7
2/16/2020,5,11.03
2/16/2020,6,11.03
2/16/2020,7,11.9
2/16/2020,8,11.03
2/16/2020,9,11.03
2/16/2020,10,12.9
2/16/2020,11,11.03
2/16/2020,12,11.03
2/16/2020,13,11.7
2/16/2020,14,11.03
2/16/2020,15,11.03
2/16/2020,16,9.6
2/16/2020,17,11.03
2/16/2020,18,11.03
2/16/2020,19,9.5
2/16/2020,20,11.03
2/16/2020,21,11.03
2/16/2020,22,9.6
2/16/2020,23,11.03
2/17/2020,0,11.03
2/17/2020,1,8.1
2/17/2020,2,11.03
2/17/2020,3,11.03
2/17/2020,4,9.4
2/17/2020,5,11.03
2/17/2020,6,11.03
2/17/2020,7,12.7
2/17/2020,8,11.03
2/17/2020,9,11.03
2/17/2020,10,13.9
2/17/2020,11,11.03
2/17/2020,12,11.03
2/17/2020,13,13.1
2/17/2020,14,11.03
2/17/2020,15,11.03
2/17/2020,16,9.4
2/17/2020,17,11.03
2/17/2020,18,11.03
2/17/2020,19,8.6
2/17/2020,20,11.03
2/17/2020,21,11.03
2/17/2020,22,4.5
2/17/2020,23,11.03
2/18/2020,0,9.8
2/18/2020,1,3.2
2/18/2020,2,9.8
2/18/2020,3,9.8
2/18/2020,4,2.7
2/18/2020,5,9.8
2/18/2020,6,9.8
2/18/2020,7,12.8
2/18/2020,8,9.8
2/18/2020,9,9.8
2/18/2020,10,15.2
2/18/2020,11,9.8
2/18/2020,12,9.8
2/18/2020,13,13.8
2/18/2020,14,9.8
2/18/2020,15,9.8
2/18/2020,16,11.2
2/18/2020,17,9.8
2/18/2020,18,9.8
2/18/2020,19,8.5
2/18/2020,20,9.8
2/18/2020,21,9.8
2/18/2020,22,7.3
2/18/2020,23,9.8
2/19/2020,0,9.8
2/19/2020,1,5.4
2/19/2020,2,9.8
2/19/2020,3,9.8
2/19/2020,4,4.9
2/19/2020,5,9.8
2/19/2020,6,9.8
2/19/2020,7,13.5
2/19/2020,8,9.8
2/19/2020,9,9.8
2/19/2020,10,15.1
2/19/2020,11,9.8
2/19/2020,12,9.8
2/19/2020,13,14.2
2/19/2020,14,9.8
2/19/2020,15,9.8
2/19/2020,16,11.7
2/19/2020,17,9.8
2/19/2020,18,9.8
2/19/2020,19,10.1
2/19/2020,20,9.8
2/19/2020,21,9.8
2/19/2020,22,10.7
2/19/2020,23,9.8
2/20/2020,0,9.8
2/20/2020,1,9.2
2/20/2020,2,9.8
2/20/2020,3,9.8
2/20/2020,4,11.5
2/20/2020,5,9.8
2/20/2020,6,9.8
2/20/2020,7,12.3
2/20/2020,8,9.8
2/20/2020,9,9.8
2/20/2020,10,16
2/20/2020,11,9.8
2/20/2020,12,9.8
2/20/2020,13,13.4
2/20/2020,14,9.8
2/20/2020,15,9.8
2/20/2020,16,10.3
2/20/2020,17,9.8
2/20/2020,18,9.8
2/20/2020,19,8.4
2/20/2020,20,9.29
2/20/2020,21,8.1
2/20/2020,22,9.3
2/20/2020,23,8.01
2/21/2020,0,7.97
2/21/2020,1,8.1
2/21/2020,2,7.57
2/21/2020,3,7.66
2/21/2020,4,8
2/21/2020,5,7.49
2/21/2020,6,7.41
2/21/2020,7,10.2
2/21/2020,8,8.51
2/21/2020,9,8.82
2/21/2020,10,10.9
2/21/2020,11,9.85
2/21/2020,12,9.69
2/21/2020,13,10.1
2/21/2020,14,9.98
2/21/2020,15,9.64
2/21/2020,16,9.1
2/21/2020,17,8.68
2/21/2020,18,8.2
2/21/2020,19,7.6
2/21/2020,20,7.89
2/21/2020,21,7.1
2/21/2020,22,6.2
2/21/2020,23,6.67
2/22/2020,0,6.12
2/22/2020,1,6.1
2/22/2020,2,6.32
2/22/2020,3,6.7
2/22/2020,4,7.2
2/22/2020,5,6.63
2/22/2020,6,7.32
2/22/2020,7,8.7
2/22/2020,8,6.24
2/22/2020,9,6.59
2/22/2020,10,8.9
2/22/2020,11,8.15
2/22/2020,12,7.56
2/22/2020,13,7.7
2/22/2020,14,8.14
2/22/2020,15,7.63
2/22/2020,16,7.2
2/22/2020,17,7.2
2/22/2020,18,6.72
2/22/2020,19,8.7
2/22/2020,20,6.83
2/22/2020,21,6.91
2/22/2020,22,9.4
2/22/2020,23,7.53
2/23/2020,0,7.57
2/23/2020,1,9
2/23/2020,2,7.76
2/23/2020,3,7.66
2/23/2020,4,8.9
2/23/2020,5,7.17
2/23/2020,6,7.46
2/23/2020,7,11
2/23/2020,8,8.97
2/23/2020,9,9.84
2/23/2020,10,11.5
2/23/2020,11,11.33
2/23/2020,12,11.53
2/23/2020,13,11.3
2/23/2020,14,11.81
2/23/2020,15,11.53
2/23/2020,16,8.3
2/23/2020,17,9.08
2/23/2020,18,8.85
